"","new.name","original.name","plot","season.year","season","year","Time","Year","Season","Season.Year","Cropping.system","Cover","Replicate","richness","shannon.div","simpson.div","invsimpson.div","evenness","amf_relabund","plantpath_relabund","sap_relabund"
"344","207_Spring_2021","X207.ITS_2021.04","207","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Soybean-Soybean-Soybean","Wheat","2",426,5.0847665537137,0.987607318702013,80.6927876183214,0.839841026212746,0.0168,0.1338,0.5822
"357","208_Spring_2021","X208.ITS_2021.04","208","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Soybean-Soybean-Soybean","Clover","2",337,4.04866749003213,0.93564258976988,15.5382262341561,0.695637422779303,0.0078,0.14,0.6246
"370","209_Spring_2021","X209.ITS_2021.04","209","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Soybean-Soybean-Soybean","Wheat-Clover","2",188,4.12409251080503,0.957416846864239,23.4834653228204,0.787575330745426,0.0302,0.112,0.4722
"383","210_Spring_2021","X210.ITS_2021.04","210","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Soybean-Soybean-Soybean","SHM","2",337,3.89209923791966,0.937936462235762,16.1125201047792,0.668736044571108,0.0108,0.2244,0.4378
"396","211_Spring_2021","X211.ITS_2021.04","211","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Soybean-Corn","Clover","2",406,4.86820002938501,0.98432622329381,63.8008323549144,0.810508456633578,0.008,0.1602,0.5958
"409","212_Spring_2021","X212.ITS_2021.04","212","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Soybean-Corn","No cover","2",288,4.18515904294543,0.962254868803669,26.4934832203528,0.739040835200206,0.0078,0.182,0.4628
"422","213_Spring_2021","X213.ITS_2021.04","213","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Soybean-Corn","Wheat","2",416,4.75074392876906,0.97955291472138,48.9067261359563,0.787761875101279,0.0104,0.2012,0.4746
"435","214_Spring_2021","X214.ITS_2021.04","214","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Soybean-Corn","Wheat-Clover","2",443,5.06611961437808,0.986602422736141,74.6403607387736,0.831387808059931,0.0252,0.183,0.543
"448","215_Spring_2021","X215.ITS_2021.04","215","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Soybean-Corn","SHM","2",434,4.8842215378542,0.980556311540188,51.4305710085243,0.804245961054474,0.015,0.2484,0.5412
"461","216_Spring_2021","X216.ITS_2021.04","216","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Corn-Corn","No cover","2",390,4.50554122359449,0.974379837813725,39.0317591562992,0.755184446612566,0.0046,0.2228,0.5966
"474","217_Spring_2021","X217.ITS_2021.04","217","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Corn-Corn","Wheat","2",375,4.52033285015423,0.972646678922091,36.5586320268664,0.762677453767296,0.0238,0.1398,0.6224
"487","218_Spring_2021","X218.ITS_2021.04","218","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Corn-Corn","Wheat-Clover","2",453,4.85893121917852,0.979456076758185,48.6761943290649,0.79447627909146,0.009,0.2144,0.512
"500","219_Spring_2021","X219.ITS_2021.04","219","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Corn-Corn","SHM","2",231,3.75883682050656,0.921459322466824,12.732255837462,0.690655701277693,0.0148,0.1118,0.4202
"513","220_Spring_2021","X220.ITS_2021.04","220","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Corn-Corn","Clover","2",415,4.66424299364934,0.974917900477809,39.8690707337032,0.773727188947276,0.0214,0.1886,0.5698
"526","301_Spring_2021","X301.ITS_2021.04","301","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Soybean-Corn","Clover","3",392,4.69872648332814,0.978773377982172,47.1106518578461,0.78689004257315,0.0108,0.158,0.5362
"539","302_Spring_2021","X302.ITS_2021.04","302","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Soybean-Corn","No cover","3",429,5.09311411574549,0.987535890426869,80.2303601498913,0.840245865617109,0.0258,0.1692,0.529
"552","303_Spring_2021","X303.ITS_2021.04","303","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Soybean-Corn","SHM","3",193,1.95283957538658,0.53526819486532,2.15177870107297,0.371072494349691,0.0024,0.0588,0.1964
"565","304_Spring_2021","X304.ITS_2021.04","304","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Soybean-Corn","Wheat-Clover","3",442,4.91247794771348,0.981768517832605,54.8501756916071,0.806473163049434,0.0162,0.1432,0.5264
"578","305_Spring_2021","X305.ITS_2021.04","305","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Soybean-Corn","Wheat","3",448,4.64804965671574,0.968589343381056,31.8363290564544,0.761377081869982,0.0196,0.1588,0.6686
"591","306_Spring_2021","X306.ITS_2021.04","306","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Corn-Corn","Clover","3",407,4.72556440473116,0.976610745955515,42.7546769169316,0.78643889548433,0.0166,0.1412,0.6778
"604","307_Spring_2021","X307.ITS_2021.04","307","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Corn-Corn","Wheat","3",321,3.40040826910193,0.812623936333028,5.33686096521553,0.589178369241995,0.0086,0.0634,0.75
"617","308_Spring_2021","X308.ITS_2021.04","308","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Corn-Corn","SHM","3",374,4.74619378904813,0.977952810069444,45.3572542872707,0.801145992230698,0.0246,0.1012,0.5876
"630","309_Spring_2021","X309.ITS_2021.04","309","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Corn-Corn","Wheat-Clover","3",353,4.24003994218021,0.96217081316071,26.4346152680547,0.722758549272097,0.013,0.1456,0.6182
"643","310_Spring_2021","X310.ITS_2021.04","310","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Corn-Corn","No cover","3",428,4.84411407321737,0.979823582761206,49.5628132668313,0.799474431671833,0.0182,0.1278,0.5932
"656","311_Spring_2021","X311.ITS_2021.04","311","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Cotton-Soybean","SHM","3",426,4.82098801277677,0.980055795535154,50.1398790692607,0.796273236389324,0.0292,0.1356,0.5716
"669","312_Spring_2021","X312.ITS_2021.04","312","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Cotton-Soybean","Wheat-Clover","3",359,3.974121749668,0.911352127648432,11.2805865890849,0.675489372712949,0.0204,0.12,0.6444
"682","313_Spring_2021","X313.ITS_2021.04","313","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Cotton-Soybean","No cover","3",354,4.66875325340488,0.980134354124199,50.3381569495369,0.795453582005295,0.0108,0.1046,0.4906
"695","314_Spring_2021","X314.ITS_2021.04","314","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Cotton-Soybean","Clover","3",332,4.32079402233223,0.964671052111444,28.3053999557094,0.744305523552485,0.0116,0.1112,0.6522
"708","315_Spring_2021","X315.ITS_2021.04","315","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Cotton-Soybean","Wheat","3",461,4.98468113970197,0.983936578247239,62.2532369124991,0.812711176538375,0.0084,0.1182,0.5312
"721","316_Spring_2021","X316.ITS_2021.04","316","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Soybean-Soybean-Soybean","SHM","3",465,4.94257148122019,0.980227607512273,50.5755689717724,0.80471204501685,0.035,0.15,0.5794
"734","317_Spring_2021","X317.ITS_2021.04","317","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Soybean-Soybean-Soybean","Clover","3",289,3.85395166661027,0.940444662554769,16.7911062701917,0.680137920904449,0.0056,0.0798,0.5782
"747","318_Spring_2021","X318.ITS_2021.04","318","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Soybean-Soybean-Soybean","Wheat","3",290,3.7134463754184,0.908043086343758,10.8746581441201,0.654942568611534,0.0122,0.095,0.7562
"760","319_Spring_2021","X319.ITS_2021.04","319","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Soybean-Soybean-Soybean","Wheat-Clover","3",351,4.33341050234522,0.963685898529648,27.5375118620638,0.739390644380574,0.011,0.2094,0.521
"773","320_Spring_2021","X320.ITS_2021.04","320","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Soybean-Soybean-Soybean","No cover","3",403,4.93661408888158,0.986028462825127,71.5740857633345,0.822914867977805,0.0026,0.1844,0.5924
"786","401_Spring_2021","X401.ITS_2021.04","401","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Soybean-Soybean-Soybean","SHM","4",307,4.16970502886578,0.947093289690658,18.9011940858365,0.728097762093036,0.0162,0.099,0.4904
"799","402_Spring_2021","X402.ITS_2021.04","402","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Soybean-Soybean-Soybean","Wheat-Clover","4",325,4.20325015630577,0.955627578876765,22.5365209895287,0.726724965537891,0.0058,0.1234,0.3962
"812","403_Spring_2021","X403.ITS_2021.04","403","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Soybean-Soybean-Soybean","No cover","4",450,4.87357520968473,0.981175309009188,53.1217219176702,0.79773738805974,0.0016,0.1546,0.578
"825","404_Spring_2021","X404.ITS_2021.04","404","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Soybean-Soybean-Soybean","Wheat","4",395,4.72949230710258,0.975525810587366,40.8593716073714,0.791032391832427,0.002,0.2736,0.6126
"838","405_Spring_2021","X405.ITS_2021.04","405","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Soybean-Soybean-Soybean","Clover","4",365,4.60318358377271,0.977331768771926,44.1146020586514,0.780214181349714,0.0084,0.1518,0.5054
"851","406_Spring_2021","X406.ITS_2021.04","406","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Soybean-Corn","Wheat","4",319,4.23584155285288,0.963321051996402,27.2635954526806,0.734726998174749,0.008,0.2678,0.6016
"864","407_Spring_2021","X407.ITS_2021.04","407","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Soybean-Corn","Clover","4",326,4.60351532718591,0.975745069336558,41.2287305156985,0.795506646101729,0.019,0.1152,0.43
"877","408_Spring_2021","X408.ITS_2021.04","408","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Soybean-Corn","No cover","4",370,4.60119442443981,0.976725282854063,42.9650763843786,0.778082706655052,0.0108,0.1432,0.5454
"890","409_Spring_2021","X409.ITS_2021.04","409","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Soybean-Corn","Wheat-Clover","4",337,4.14673412440626,0.946019215883212,18.5251106733924,0.712487119862261,0.004,0.135,0.7164
"903","410_Spring_2021","X410.ITS_2021.04","410","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Soybean-Corn","SHM","4",380,4.67958657070941,0.978832354138717,47.2419090225359,0.787786474769779,0.027,0.155,0.4848
"916","411_Spring_2021","X411.ITS_2021.04","411","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Corn-Corn","Wheat-Clover","4",355,4.63866882484198,0.977855838199233,45.158629574563,0.789948190950096,0.0086,0.1994,0.5732
"929","412_Spring_2021","X412.ITS_2021.04","412","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Corn-Corn","No cover","4",370,4.56430745517489,0.971727387628425,35.3699186639508,0.771844953967727,0.0014,0.1546,0.5228
"942","413_Spring_2021","X413.ITS_2021.04","413","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Corn-Corn","Wheat","4",331,4.63452832070492,0.979856508384741,49.6438263584105,0.798764868426824,0.0114,0.1404,0.5124
"955","414_Spring_2021","X414.ITS_2021.04","414","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Corn-Corn","Clover","4",425,4.87551309484592,0.981852135005563,55.1029005509211,0.805591748363549,0.0182,0.1506,0.5858
"968","415_Spring_2021","X415.ITS_2021.04","415","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Corn-Corn","SHM","4",429,4.84003586512532,0.978913676646523,47.4241043939563,0.79849381590281,0.0158,0.1714,0.6302
"981","416_Spring_2021","X416.ITS_2021.04","416","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Cotton-Soybean","Wheat-Clover","4",383,4.29424233119951,0.958644592044992,24.1806343946098,0.721959830265061,0.0064,0.13,0.5878
"994","417_Spring_2021","X417.ITS_2021.04","417","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Cotton-Soybean","Wheat","4",225,2.70300904096735,0.788219727025912,4.72187511120242,0.49906922697873,0.0016,0.036,0.8024
"1007","418_Spring_2021","X418.ITS_2021.04","418","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Cotton-Soybean","SHM","4",343,4.36002019316415,0.95177461179826,20.7359657908141,0.746869049988566,0.014,0.0832,0.5504
"1020","419_Spring_2021","X419.ITS_2021.04","419","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Cotton-Soybean","Clover","4",342,4.38617619906717,0.963429938131017,27.344771895181,0.751725530908187,0.0042,0.1066,0.5942
"1033","420_Spring_2021","X420.ITS_2021.04","420","Spring_2021","Spring","2021","Spring 2021","2021","Spring","Spring 2021","Corn-Cotton-Soybean","No cover","4",329,4.47236975001642,0.963196016502395,27.1709718613764,0.771622703280663,0.0018,0.1502,0.4556
"10","101_Summer_2021","X101.ITS_2021.07","101","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Corn-Corn","No cover","1",330,4.65809479962502,0.977714402956301,44.8720309372525,0.803245451862564,0.0156,0.1638,0.6044
"23","102_Summer_2021","X102.ITS_2021.07","102","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Corn-Corn","Wheat","1",350,4.74689726408519,0.980883243839651,52.3101300038619,0.810336536607981,0.0138,0.176,0.5502
"36","103_Summer_2021","X103.ITS_2021.07","103","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Corn-Corn","SHM","1",393,4.92537483296631,0.985118710399827,67.1984772064613,0.824494778537999,0.0062,0.2046,0.6154
"49","104_Summer_2021","X104.ITS_2021.07","104","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Corn-Corn","Wheat-Clover","1",348,4.76804176124726,0.982873876777647,58.3903307839571,0.81474312922799,0.013,0.1582,0.5132
"62","105_Summer_2021","X105.ITS_2021.07","105","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Corn-Corn","Clover","1",328,4.64676760063996,0.971397659906946,34.9621743097464,0.802133037270059,0.007,0.1448,0.4352
"75","106_Summer_2021","X106.ITS_2021.07","106","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Cotton-Soybean","Wheat","1",352,4.66394971622674,0.977430547903275,44.307677284958,0.795402980943973,0.021,0.1442,0.5638
"88","107_Summer_2021","X107.ITS_2021.07","107","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Cotton-Soybean","SHM","1",348,4.65890129583788,0.976843313564504,43.1840713819556,0.79609366079511,0.0362,0.1768,0.5562
"101","108_Summer_2021","X108.ITS_2021.07","108","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Cotton-Soybean","Clover","1",370,5.00947230458489,0.986274630829803,72.8577852879452,0.847124335577165,0.0328,0.1458,0.5866
"114","109_Summer_2021","X109.ITS_2021.07","109","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Cotton-Soybean","No cover","1",283,4.26627382240692,0.958516715612244,24.1060951358797,0.755701700814496,0.004,0.1068,0.5592
"127","110_Summer_2021","X110.ITS_2021.07","110","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Cotton-Soybean","Wheat-Clover","1",221,4.5762645773226,0.978926478481677,47.4529137966106,0.84774484030204,0.0138,0.088,0.6576
"140","111_Summer_2021","X111.ITS_2021.07","111","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Soybean-Soybean-Soybean","No cover","1",311,4.79249698978253,0.984245116152993,63.4723816253314,0.834959912859114,0.0068,0.228,0.5642
"153","112_Summer_2021","X112.ITS_2021.07","112","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Soybean-Soybean-Soybean","Wheat-Clover","1",281,4.48644262427212,0.975441098141608,40.7184330051094,0.795700676417763,0.0018,0.2056,0.6506
"166","113_Summer_2021","X113.ITS_2021.07","113","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Soybean-Soybean-Soybean","SHM","1",290,4.56793786487554,0.978578280626512,46.681593693064,0.805649700042428,0.0036,0.1882,0.588
"179","114_Summer_2021","X114.ITS_2021.07","114","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Soybean-Soybean-Soybean","Wheat","1",317,4.60864998566684,0.978096291978206,45.6543704383308,0.800265426747153,0.0096,0.1836,0.6218
"192","115_Summer_2021","X115.ITS_2021.07","115","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Soybean-Soybean-Soybean","Clover","1",281,4.55719671236681,0.975465210051962,40.7584496185978,0.808249388275058,0.0032,0.216,0.686
"205","116_Summer_2021","X116.ITS_2021.07","116","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Soybean-Corn","SHM","1",177,4.07364134350884,0.96070657682594,25.4495515845043,0.787002222496225,0.013,0.1844,0.7118
"218","117_Summer_2021","X117.ITS_2021.07","117","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Soybean-Corn","No cover","1",249,3.57667700352632,0.853959524852482,6.84741677942284,0.64824785469724,0.0076,0.1052,0.7438
"231","118_Summer_2021","X118.ITS_2021.07","118","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Soybean-Corn","Wheat-Clover","1",176,4.55978088454402,0.983059635838176,59.030608223497,0.881886664559799,0.0038,0.1218,0.6106
"244","119_Summer_2021","X119.ITS_2021.07","119","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Soybean-Corn","Clover","1",322,4.50342172234251,0.970019504596781,33.3550192066747,0.779873845929613,0.0432,0.1742,0.6016
"257","120_Summer_2021","X120.ITS_2021.07","120","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Soybean-Corn","Wheat","1",295,4.63104459165685,0.979348552922235,48.422756828343,0.814324715948379,0.0266,0.199,0.5682
"270","201_Summer_2021","X201.ITS_2021.07","201","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Cotton-Soybean","No cover","2",319,4.73626486207279,0.982804111316831,58.1534353021706,0.821527817141216,0.0094,0.1872,0.5502
"283","202_Summer_2021","X202.ITS_2021.07","202","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Cotton-Soybean","SHM","2",287,4.67197493423944,0.977731082792886,44.9056409298853,0.825512786528362,0.0092,0.1284,0.51
