"","original.name","new.name","plot","season.year","season","year","Time"
"858","X318_ITS_Spring_2024","318_Spring_2024","318","Spring_2024","Spring","2024","Spring 2024"
"859","X319_ITS_Spring_2024","319_Spring_2024","319","Spring_2024","Spring","2024","Spring 2024"
"860","X320_ITS_Spring_2024","320_Spring_2024","320","Spring_2024","Spring","2024","Spring 2024"
"861","X401_ITS_Spring_2024","401_Spring_2024","401","Spring_2024","Spring","2024","Spring 2024"
"862","X402_ITS_Spring_2024","402_Spring_2024","402","Spring_2024","Spring","2024","Spring 2024"
"863","X403_ITS_Spring_2024","403_Spring_2024","403","Spring_2024","Spring","2024","Spring 2024"
"864","X404_ITS_Spring_2024","404_Spring_2024","404","Spring_2024","Spring","2024","Spring 2024"
"865","X405_ITS_Spring_2024","405_Spring_2024","405","Spring_2024","Spring","2024","Spring 2024"
"866","X406_ITS_Spring_2024","406_Spring_2024","406","Spring_2024","Spring","2024","Spring 2024"
"867","X407_ITS_Spring_2024","407_Spring_2024","407","Spring_2024","Spring","2024","Spring 2024"
"868","X408_ITS_Spring_2024","408_Spring_2024","408","Spring_2024","Spring","2024","Spring 2024"
"869","X409_ITS_Spring_2024","409_Spring_2024","409","Spring_2024","Spring","2024","Spring 2024"
"870","X410_ITS_Spring_2024","410_Spring_2024","410","Spring_2024","Spring","2024","Spring 2024"
"871","X411_ITS_Spring_2024","411_Spring_2024","411","Spring_2024","Spring","2024","Spring 2024"
"872","X412_ITS_Spring_2024","412_Spring_2024","412","Spring_2024","Spring","2024","Spring 2024"
"873","X413_ITS_Spring_2024","413_Spring_2024","413","Spring_2024","Spring","2024","Spring 2024"
"874","X414_ITS_Spring_2024","414_Spring_2024","414","Spring_2024","Spring","2024","Spring 2024"
"875","X415_ITS_Spring_2024","415_Spring_2024","415","Spring_2024","Spring","2024","Spring 2024"
"876","X416_ITS_Spring_2024","416_Spring_2024","416","Spring_2024","Spring","2024","Spring 2024"
"877","X417_ITS_Spring_2024","417_Spring_2024","417","Spring_2024","Spring","2024","Spring 2024"
"878","X418_ITS_Spring_2024","418_Spring_2024","418","Spring_2024","Spring","2024","Spring 2024"
"879","X419_ITS_Spring_2024","419_Spring_2024","419","Spring_2024","Spring","2024","Spring 2024"
"880","X420_ITS_Spring_2024","420_Spring_2024","420","Spring_2024","Spring","2024","Spring 2024"
"881","X101_ITS_Summer_2024","101_Summer_2024","101","Summer_2024","Summer","2024","Summer 2024"
"882","X102_ITS_Summer_2024","102_Summer_2024","102","Summer_2024","Summer","2024","Summer 2024"
"883","X103_ITS_Summer_2024","103_Summer_2024","103","Summer_2024","Summer","2024","Summer 2024"
"884","X104_ITS_Summer_2024","104_Summer_2024","104","Summer_2024","Summer","2024","Summer 2024"
"885","X105_ITS_Summer_2024","105_Summer_2024","105","Summer_2024","Summer","2024","Summer 2024"
"886","X106_ITS_Summer_2024","106_Summer_2024","106","Summer_2024","Summer","2024","Summer 2024"
"887","X107_ITS_Summer_2024","107_Summer_2024","107","Summer_2024","Summer","2024","Summer 2024"
"888","X108_ITS_Summer_2024","108_Summer_2024","108","Summer_2024","Summer","2024","Summer 2024"
"889","X109_ITS_Summer_2024","109_Summer_2024","109","Summer_2024","Summer","2024","Summer 2024"
"890","X110_ITS_Summer_2024","110_Summer_2024","110","Summer_2024","Summer","2024","Summer 2024"
"891","X111_ITS_Summer_2024","111_Summer_2024","111","Summer_2024","Summer","2024","Summer 2024"
"892","X112_ITS_Summer_2024","112_Summer_2024","112","Summer_2024","Summer","2024","Summer 2024"
"893","X113_ITS_Summer_2024","113_Summer_2024","113","Summer_2024","Summer","2024","Summer 2024"
"894","X114_ITS_Summer_2024","114_Summer_2024","114","Summer_2024","Summer","2024","Summer 2024"
"895","X115_ITS_Summer_2024","115_Summer_2024","115","Summer_2024","Summer","2024","Summer 2024"
"896","X116_ITS_Summer_2024","116_Summer_2024","116","Summer_2024","Summer","2024","Summer 2024"
"897","X117_ITS_Summer_2024","117_Summer_2024","117","Summer_2024","Summer","2024","Summer 2024"
"898","X118_ITS_Summer_2024","118_Summer_2024","118","Summer_2024","Summer","2024","Summer 2024"
"899","X119_ITS_Summer_2024","119_Summer_2024","119","Summer_2024","Summer","2024","Summer 2024"
"900","X120_ITS_Summer_2024","120_Summer_2024","120","Summer_2024","Summer","2024","Summer 2024"
"901","X201_ITS_Summer_2024","201_Summer_2024","201","Summer_2024","Summer","2024","Summer 2024"
"902","X202_ITS_Summer_2024","202_Summer_2024","202","Summer_2024","Summer","2024","Summer 2024"
"903","X203_ITS_Summer_2024","203_Summer_2024","203","Summer_2024","Summer","2024","Summer 2024"
"904","X204_ITS_Summer_2024","204_Summer_2024","204","Summer_2024","Summer","2024","Summer 2024"
"905","X205_ITS_Summer_2024","205_Summer_2024","205","Summer_2024","Summer","2024","Summer 2024"
"906","X206_ITS_Summer_2024","206_Summer_2024","206","Summer_2024","Summer","2024","Summer 2024"
"907","X207_ITS_Summer_2024","207_Summer_2024","207","Summer_2024","Summer","2024","Summer 2024"
"908","X208_ITS_Summer_2024","208_Summer_2024","208","Summer_2024","Summer","2024","Summer 2024"
"909","X209_ITS_Summer_2024","209_Summer_2024","209","Summer_2024","Summer","2024","Summer 2024"
"910","X210_ITS_Summer_2024","210_Summer_2024","210","Summer_2024","Summer","2024","Summer 2024"
"911","X211_ITS_Summer_2024","211_Summer_2024","211","Summer_2024","Summer","2024","Summer 2024"
"912","X212_ITS_Summer_2024","212_Summer_2024","212","Summer_2024","Summer","2024","Summer 2024"
"913","X213_ITS_Summer_2024","213_Summer_2024","213","Summer_2024","Summer","2024","Summer 2024"
"914","X214_ITS_Summer_2024","214_Summer_2024","214","Summer_2024","Summer","2024","Summer 2024"
"915","X215_ITS_Summer_2024","215_Summer_2024","215","Summer_2024","Summer","2024","Summer 2024"
"916","X216_ITS_Summer_2024","216_Summer_2024","216","Summer_2024","Summer","2024","Summer 2024"
"917","X217_ITS_Summer_2024","217_Summer_2024","217","Summer_2024","Summer","2024","Summer 2024"
"918","X218_ITS_Summer_2024","218_Summer_2024","218","Summer_2024","Summer","2024","Summer 2024"
"919","X219_ITS_Summer_2024","219_Summer_2024","219","Summer_2024","Summer","2024","Summer 2024"
"920","X220_ITS_Summer_2024","220_Summer_2024","220","Summer_2024","Summer","2024","Summer 2024"
"921","X301_ITS_Summer_2024","301_Summer_2024","301","Summer_2024","Summer","2024","Summer 2024"
"922","X302_ITS_Summer_2024","302_Summer_2024","302","Summer_2024","Summer","2024","Summer 2024"
"923","X303_ITS_Summer_2024","303_Summer_2024","303","Summer_2024","Summer","2024","Summer 2024"
"924","X304_ITS_Summer_2024","304_Summer_2024","304","Summer_2024","Summer","2024","Summer 2024"
"925","X305_ITS_Summer_2024","305_Summer_2024","305","Summer_2024","Summer","2024","Summer 2024"
"926","X306_ITS_Summer_2024","306_Summer_2024","306","Summer_2024","Summer","2024","Summer 2024"
"927","X307_ITS_Summer_2024","307_Summer_2024","307","Summer_2024","Summer","2024","Summer 2024"
"928","X308_ITS_Summer_2024","308_Summer_2024","308","Summer_2024","Summer","2024","Summer 2024"
"929","X309_ITS_Summer_2024","309_Summer_2024","309","Summer_2024","Summer","2024","Summer 2024"
"930","X310_ITS_Summer_2024","310_Summer_2024","310","Summer_2024","Summer","2024","Summer 2024"
"931","X311_ITS_Summer_2024","311_Summer_2024","311","Summer_2024","Summer","2024","Summer 2024"
"932","X312_ITS_Summer_2024","312_Summer_2024","312","Summer_2024","Summer","2024","Summer 2024"
"933","X313_ITS_Summer_2024","313_Summer_2024","313","Summer_2024","Summer","2024","Summer 2024"
"934","X314_ITS_Summer_2024","314_Summer_2024","314","Summer_2024","Summer","2024","Summer 2024"
"935","X315_ITS_Summer_2024","315_Summer_2024","315","Summer_2024","Summer","2024","Summer 2024"
"936","X316_ITS_Summer_2024","316_Summer_2024","316","Summer_2024","Summer","2024","Summer 2024"
"937","X317_ITS_Summer_2024","317_Summer_2024","317","Summer_2024","Summer","2024","Summer 2024"
"938","X318_ITS_Summer_2024","318_Summer_2024","318","Summer_2024","Summer","2024","Summer 2024"
"939","X319_ITS_Summer_2024","319_Summer_2024","319","Summer_2024","Summer","2024","Summer 2024"
"940","X320_ITS_Summer_2024","320_Summer_2024","320","Summer_2024","Summer","2024","Summer 2024"
"941","X401_ITS_Summer_2024","401_Summer_2024","401","Summer_2024","Summer","2024","Summer 2024"
"942","X402_ITS_Summer_2024","402_Summer_2024","402","Summer_2024","Summer","2024","Summer 2024"
"943","X403_ITS_Summer_2024","403_Summer_2024","403","Summer_2024","Summer","2024","Summer 2024"
"944","X404_ITS_Summer_2024","404_Summer_2024","404","Summer_2024","Summer","2024","Summer 2024"
"945","X405_ITS_Summer_2024","405_Summer_2024","405","Summer_2024","Summer","2024","Summer 2024"
"946","X406_ITS_Summer_2024","406_Summer_2024","406","Summer_2024","Summer","2024","Summer 2024"
"947","X407_ITS_Summer_2024","407_Summer_2024","407","Summer_2024","Summer","2024","Summer 2024"
"948","X408_ITS_Summer_2024","408_Summer_2024","408","Summer_2024","Summer","2024","Summer 2024"
"949","X409_ITS_Summer_2024","409_Summer_2024","409","Summer_2024","Summer","2024","Summer 2024"
"950","X410_ITS_Summer_2024","410_Summer_2024","410","Summer_2024","Summer","2024","Summer 2024"
"951","X411_ITS_Summer_2024","411_Summer_2024","411","Summer_2024","Summer","2024","Summer 2024"
"952","X412_ITS_Summer_2024","412_Summer_2024","412","Summer_2024","Summer","2024","Summer 2024"
"953","X413_ITS_Summer_2024","413_Summer_2024","413","Summer_2024","Summer","2024","Summer 2024"
"954","X414_ITS_Summer_2024","414_Summer_2024","414","Summer_2024","Summer","2024","Summer 2024"
"955","X415_ITS_Summer_2024","415_Summer_2024","415","Summer_2024","Summer","2024","Summer 2024"
"956","X416_ITS_Summer_2024","416_Summer_2024","416","Summer_2024","Summer","2024","Summer 2024"
"957","X417_ITS_Summer_2024","417_Summer_2024","417","Summer_2024","Summer","2024","Summer 2024"
"958","X418_ITS_Summer_2024","418_Summer_2024","418","Summer_2024","Summer","2024","Summer 2024"
"959","X419_ITS_Summer_2024","419_Summer_2024","419","Summer_2024","Summer","2024","Summer 2024"
"960","X420_ITS_Summer_2024","420_Summer_2024","420","Summer_2024","Summer","2024","Summer 2024"
"961","X101_ITS_Fall_2024","101_Fall_2024","101","Fall_2024","Fall","2024","Fall 2024"
"962","X102_ITS_Fall_2024","102_Fall_2024","102","Fall_2024","Fall","2024","Fall 2024"
"963","X103_ITS_Fall_2024","103_Fall_2024","103","Fall_2024","Fall","2024","Fall 2024"
"964","X104_ITS_Fall_2024","104_Fall_2024","104","Fall_2024","Fall","2024","Fall 2024"
"965","X105_ITS_Fall_2024","105_Fall_2024","105","Fall_2024","Fall","2024","Fall 2024"
"966","X106_ITS_Fall_2024","106_Fall_2024","106","Fall_2024","Fall","2024","Fall 2024"
"967","X107_ITS_Fall_2024","107_Fall_2024","107","Fall_2024","Fall","2024","Fall 2024"
"968","X108_ITS_Fall_2024","108_Fall_2024","108","Fall_2024","Fall","2024","Fall 2024"
"969","X109_ITS_Fall_2024","109_Fall_2024","109","Fall_2024","Fall","2024","Fall 2024"
"970","X110_ITS_Fall_2024","110_Fall_2024","110","Fall_2024","Fall","2024","Fall 2024"
"971","X111_ITS_Fall_2024","111_Fall_2024","111","Fall_2024","Fall","2024","Fall 2024"
"972","X112_ITS_Fall_2024","112_Fall_2024","112","Fall_2024","Fall","2024","Fall 2024"
"973","X113_ITS_Fall_2024","113_Fall_2024","113","Fall_2024","Fall","2024","Fall 2024"
"974","X114_ITS_Fall_2024","114_Fall_2024","114","Fall_2024","Fall","2024","Fall 2024"
"975","X115_ITS_Fall_2024","115_Fall_2024","115","Fall_2024","Fall","2024","Fall 2024"
"976","X116_ITS_Fall_2024","116_Fall_2024","116","Fall_2024","Fall","2024","Fall 2024"
"977","X117_ITS_Fall_2024","117_Fall_2024","117","Fall_2024","Fall","2024","Fall 2024"
"978","X118_ITS_Fall_2024","118_Fall_2024","118","Fall_2024","Fall","2024","Fall 2024"
"979","X119_ITS_Fall_2024","119_Fall_2024","119","Fall_2024","Fall","2024","Fall 2024"
"980","X120_ITS_Fall_2024","120_Fall_2024","120","Fall_2024","Fall","2024","Fall 2024"
"981","X201_ITS_Fall_2024","201_Fall_2024","201","Fall_2024","Fall","2024","Fall 2024"
"982","X202_ITS_Fall_2024","202_Fall_2024","202","Fall_2024","Fall","2024","Fall 2024"
"983","X203_ITS_Fall_2024","203_Fall_2024","203","Fall_2024","Fall","2024","Fall 2024"
"984","X204_ITS_Fall_2024","204_Fall_2024","204","Fall_2024","Fall","2024","Fall 2024"
"985","X205_ITS_Fall_2024","205_Fall_2024","205","Fall_2024","Fall","2024","Fall 2024"
"986","X206_ITS_Fall_2024","206_Fall_2024","206","Fall_2024","Fall","2024","Fall 2024"
"987","X207_ITS_Fall_2024","207_Fall_2024","207","Fall_2024","Fall","2024","Fall 2024"
"988","X208_ITS_Fall_2024","208_Fall_2024","208","Fall_2024","Fall","2024","Fall 2024"
"989","X209_ITS_Fall_2024","209_Fall_2024","209","Fall_2024","Fall","2024","Fall 2024"
"990","X210_ITS_Fall_2024","210_Fall_2024","210","Fall_2024","Fall","2024","Fall 2024"
"991","X211_ITS_Fall_2024","211_Fall_2024","211","Fall_2024","Fall","2024","Fall 2024"
"992","X212_ITS_Fall_2024","212_Fall_2024","212","Fall_2024","Fall","2024","Fall 2024"
"993","X213_ITS_Fall_2024","213_Fall_2024","213","Fall_2024","Fall","2024","Fall 2024"
"994","X214_ITS_Fall_2024","214_Fall_2024","214","Fall_2024","Fall","2024","Fall 2024"
"995","X215_ITS_Fall_2024","215_Fall_2024","215","Fall_2024","Fall","2024","Fall 2024"
"996","X216_ITS_Fall_2024","216_Fall_2024","216","Fall_2024","Fall","2024","Fall 2024"
"997","X217_ITS_Fall_2024","217_Fall_2024","217","Fall_2024","Fall","2024","Fall 2024"
"998","X218_ITS_Fall_2024","218_Fall_2024","218","Fall_2024","Fall","2024","Fall 2024"
"999","X219_ITS_Fall_2024","219_Fall_2024","219","Fall_2024","Fall","2024","Fall 2024"
"1000","X220_ITS_Fall_2024","220_Fall_2024","220","Fall_2024","Fall","2024","Fall 2024"
"1001","X301_ITS_Fall_2024","301_Fall_2024","301","Fall_2024","Fall","2024","Fall 2024"
"1002","X302_ITS_Fall_2024","302_Fall_2024","302","Fall_2024","Fall","2024","Fall 2024"
"1003","X303_ITS_Fall_2024","303_Fall_2024","303","Fall_2024","Fall","2024","Fall 2024"
"1004","X304_ITS_Fall_2024","304_Fall_2024","304","Fall_2024","Fall","2024","Fall 2024"
"1005","X305_ITS_Fall_2024","305_Fall_2024","305","Fall_2024","Fall","2024","Fall 2024"
"1006","X306_ITS_Fall_2024","306_Fall_2024","306","Fall_2024","Fall","2024","Fall 2024"
"1007","X307_ITS_Fall_2024","307_Fall_2024","307","Fall_2024","Fall","2024","Fall 2024"
"1008","X308_ITS_Fall_2024","308_Fall_2024","308","Fall_2024","Fall","2024","Fall 2024"
"1009","X309_ITS_Fall_2024","309_Fall_2024","309","Fall_2024","Fall","2024","Fall 2024"
"1010","X310_ITS_Fall_2024","310_Fall_2024","310","Fall_2024","Fall","2024","Fall 2024"
"1011","X311_ITS_Fall_2024","311_Fall_2024","311","Fall_2024","Fall","2024","Fall 2024"
"1012","X312_ITS_Fall_2024","312_Fall_2024","312","Fall_2024","Fall","2024","Fall 2024"
"1013","X313_ITS_Fall_2024","313_Fall_2024","313","Fall_2024","Fall","2024","Fall 2024"
"1014","X314_ITS_Fall_2024","314_Fall_2024","314","Fall_2024","Fall","2024","Fall 2024"
"1015","X315_ITS_Fall_2024","315_Fall_2024","315","Fall_2024","Fall","2024","Fall 2024"
"1016","X316_ITS_Fall_2024","316_Fall_2024","316","Fall_2024","Fall","2024","Fall 2024"
"1017","X317_ITS_Fall_2024","317_Fall_2024","317","Fall_2024","Fall","2024","Fall 2024"
"1018","X318_ITS_Fall_2024","318_Fall_2024","318","Fall_2024","Fall","2024","Fall 2024"
"1019","X319_ITS_Fall_2024","319_Fall_2024","319","Fall_2024","Fall","2024","Fall 2024"
"1020","X320_ITS_Fall_2024","320_Fall_2024","320","Fall_2024","Fall","2024","Fall 2024"
"1021","X401_ITS_Fall_2024","401_Fall_2024","401","Fall_2024","Fall","2024","Fall 2024"
"1022","X402_ITS_Fall_2024","402_Fall_2024","402","Fall_2024","Fall","2024","Fall 2024"
"1023","X403_ITS_Fall_2024","403_Fall_2024","403","Fall_2024","Fall","2024","Fall 2024"
"1024","X404_ITS_Fall_2024","404_Fall_2024","404","Fall_2024","Fall","2024","Fall 2024"
"1025","X405_ITS_Fall_2024","405_Fall_2024","405","Fall_2024","Fall","2024","Fall 2024"
"1026","X406_ITS_Fall_2024","406_Fall_2024","406","Fall_2024","Fall","2024","Fall 2024"
"1027","X407_ITS_Fall_2024","407_Fall_2024","407","Fall_2024","Fall","2024","Fall 2024"
"1028","X408_ITS_Fall_2024","408_Fall_2024","408","Fall_2024","Fall","2024","Fall 2024"
"1029","X409_ITS_Fall_2024","409_Fall_2024","409","Fall_2024","Fall","2024","Fall 2024"
"1030","X410_ITS_Fall_2024","410_Fall_2024","410","Fall_2024","Fall","2024","Fall 2024"
"1031","X411_ITS_Fall_2024","411_Fall_2024","411","Fall_2024","Fall","2024","Fall 2024"
"1032","X412_ITS_Fall_2024","412_Fall_2024","412","Fall_2024","Fall","2024","Fall 2024"
"1033","X413_ITS_Fall_2024","413_Fall_2024","413","Fall_2024","Fall","2024","Fall 2024"
"1034","X414_ITS_Fall_2024","414_Fall_2024","414","Fall_2024","Fall","2024","Fall 2024"
"1035","X415_ITS_Fall_2024","415_Fall_2024","415","Fall_2024","Fall","2024","Fall 2024"
"1036","X416_ITS_Fall_2024","416_Fall_2024","416","Fall_2024","Fall","2024","Fall 2024"
"1037","X417_ITS_Fall_2024","417_Fall_2024","417","Fall_2024","Fall","2024","Fall 2024"
"1038","X418_ITS_Fall_2024","418_Fall_2024","418","Fall_2024","Fall","2024","Fall 2024"
"1039","X419_ITS_Fall_2024","419_Fall_2024","419","Fall_2024","Fall","2024","Fall 2024"
"1040","X420_ITS_Fall_2024","420_Fall_2024","420","Fall_2024","Fall","2024","Fall 2024"
